Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
NEW YORK,2015,10,,-,1,,12,,,-,1,,,-,7,,34,,4,,7,,,-,0,,1,,,-,,-,"NEW YORK
(42.82700376100007, -75.54396609999998)",
VIRGINIA,2015,10,,-,1,,11,,2,,,-,,-,0,,2,,1,,,-,1,,0,,2,,1,,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
KENTUCKY,2015,10,,-,0,,6,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
CALIFORNIA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
WYOMING,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
MASSACHUSETTS,2015,10,,-,0,,3,,,-,,-,,-,7,,45,,4,,2,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEW MEXICO,2015,10,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
WISCONSIN,2015,10,,-,0,,2,,,-,1,,,-,5,,50,,2,,10,,,-,0,,6,,1,,1,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
KANSAS,2015,10,,-,0,,5,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347742794000055, -98.20077822999997)",
TENNESSEE,2015,10,,-,1,,8,,1,,,-,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
SOUTH DAKOTA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
HAWAII,2015,10,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
IOWA,2015,10,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
OKLAHOMA,2015,10,,-,0,,19,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
ILLINOIS,2015,10,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
CONNECTICUT,2015,10,,-,0,,0,,,-,,-,,-,0,,12,,1,,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEW YORK CITY,2015,10,,-,0,,3,,2,,,-,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
OHIO,2015,10,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
GUAM,2015,10,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
INDIANA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,6,,7,,1,,"INDIANA
(39.766913353000064, -86.14995646699998)",
FLORIDA,2015,10,,-,0,,3,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932042722000062, -81.92895768899996)",
RHODE ISLAND,2015,10,,-,0,,4,,,-,,-,,-,1,,11,,2,,1,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEW HAMPSHIRE,2015,10,,-,0,,2,,1,,,-,,-,2,,12,,1,,1,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
DELAWARE,2015,10,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NORTH CAROLINA,2015,10,1,,0,,23,,9,,,-,1,,0,,6,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NEW JERSEY,2015,10,,-,0,,7,,1,,3,,,-,1,,6,,,-,3,,,-,0,,1,,,-,2,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
MONTANA,2015,10,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
ARIZONA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
UNITED STATES,2015,11,1,,20,,102,,25,,15,,2,,34,,151,,30,,38,,,-,2,,13,,9,,5,,,
NEW ENGLAND,2015,11,,-,1,,6,,2,,,-,1,,14,,79,,11,,12,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,11,,-,2,,18,,3,,4,,1,,9,,40,,6,,10,,,-,0,,1,,,-,2,,,
E.N. CENTRAL,2015,11,,-,1,,5,,1,,2,,,-,5,,52,,5,,13,,,-,1,,7,,8,,3,,,
W.N. CENTRAL,2015,11,,-,4,,34,,1,,4,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,,
S. ATLANTIC,2015,11,1,,4,,27,,14,,4,,,-,1,,6,,7,,1,,,-,0,,2,,1,,,-,,
DIST. OF COL.,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,11,,-,1,,13,,2,,1,,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
W.S. CENTRAL,2015,11,,-,5,,29,,2,,,-,,-,0,,4,,,-,1,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2015,11,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,11,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MICHIGAN,2015,11,,-,0,,2,,,-,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
MARYLAND,2015,11,1,,0,,5,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MAINE,2015,11,,-,0,,1,,1,,,-,1,,3,,13,,1,,3,,,-,0,,2,,,-,,-,"MAINE
(45.25422910300006, -68.98502586699993)",
CALIFORNIA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
WASHINGTON,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEW MEXICO,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
RHODE ISLAND,2015,11,,-,0,,4,,,-,,-,,-,1,,11,,2,,2,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
IDAHO,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
ALASKA,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
COLORADO,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
KENTUCKY,2015,11,,-,0,,6,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
SOUTH DAKOTA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
C.N.M.I.,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
GEORGIA,2015,11,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
MASSACHUSETTS,2015,11,,-,0,,3,,,-,,-,,-,7,,45,,4,,2,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ALABAMA,2015,11,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
PENNSYLVANIA,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
LOUISIANA,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NEW YORK,2015,11,,-,1,,12,,,-,1,,1,,7,,34,,5,,7,,,-,0,,1,,,-,,-,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MINNESOTA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
WYOMING,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
TENNESSEE,2015,11,,-,1,,8,,1,,,-,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NORTH CAROLINA,2015,11,,-,0,,23,,9,,,-,,-,0,,6,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
IOWA,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
ARIZONA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NEW JERSEY,2015,11,,-,0,,7,,1,,3,,,-,1,,6,,,-,3,,,-,0,,1,,,-,2,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
OKLAHOMA,2015,11,,-,0,,20,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
KANSAS,2015,11,,-,0,,5,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347742794000055, -98.20077822999997)",
VIRGINIA,2015,11,,-,1,,11,,2,,,-,,-,0,,2,,1,,,-,,-,0,,2,,1,,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
DELAWARE,2015,11,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
OREGON,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
NORTH DAKOTA,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
VERMONT,2015,11,,-,0,,1,,,-,,-,,-,1,,6,,2,,2,,,-,0,,1,,,-,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
ILLINOIS,2015,11,,-,0,,5,,1,,1,,,-,0,,2,,,-,2,,,-,0,,1,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
SOUTH CAROLINA,2015,11,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
NEW YORK CITY,2015,11,,-,0,,3,,2,,,-,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
FLORIDA,2015,11,,-,0,,3,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MONTANA,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
INDIANA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,6,,7,,1,,"INDIANA
(39.766913353000064, -86.14995646699998)",
WISCONSIN,2015,11,,-,0,,2,,,-,1,,,-,5,,50,,2,,11,,,-,0,,6,,1,,1,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
WEST VIRGINIA,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEVADA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
TEXAS,2015,11,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827240467000024, -99.42676785299994)",
MISSISSIPPI,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
HAWAII,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
OHIO,2015,11,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
NEW HAMPSHIRE,2015,11,,-,0,,2,,1,,,-,,-,2,,12,,1,,1,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
UTAH,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
MISSOURI,2015,11,,-,2,,29,,1,,3,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.63579147100006, -92.56629944499997)",
ARKANSAS,2015,11,,-,4,,20,,2,,,-,,-,0,,3,,,-,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
GUAM,2015,11,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
CONNECTICUT,2015,11,,-,0,,0,,,-,,-,,-,0,,12,,1,,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
PUERTO RICO,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
NEBRASKA,2015,11,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
UNITED STATES,2015,12,3,,20,,102,,32,,16,,,-,34,,152,,31,,39,,,-,2,,13,,9,,6,,,
NEW ENGLAND,2015,12,,-,1,,6,,4,,,-,,-,14,,80,,11,,13,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,12,1,,2,,18,,5,,5,,,-,9,,40,,6,,10,,,-,0,,1,,,-,2,,,
E.N. CENTRAL,2015,12,,-,1,,5,,1,,2,,,-,5,,52,,6,,13,,,-,1,,7,,8,,4,,,
W.N. CENTRAL,2015,12,,-,4,,34,,1,,4,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,,
S. ATLANTIC,2015,12,1,,4,,27,,16,,4,,,-,1,,6,,7,,1,,,-,0,,2,,1,,,-,,
DIST. OF COL.,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,12,,-,1,,13,,2,,1,,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
W.S. CENTRAL,2015,12,1,,5,,29,,3,,,-,,-,0,,4,,,-,1,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2015,12,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2015,12,,-,1,,8,,1,,,-,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
RHODE ISLAND,2015,12,,-,0,,4,,2,,,-,,-,1,,11,,2,,2,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
WYOMING,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
OREGON,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
NEBRASKA,2015,12,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MARYLAND,2015,12,,-,0,,5,,2,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
COLORADO,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
SOUTH DAKOTA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
IOWA,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
MASSACHUSETTS,2015,12,,-,0,,3,,,-,,-,,-,7,,45,,4,,3,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
MONTANA,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
ARKANSAS,2015,12,,-,4,,20,,2,,,-,,-,0,,3,,,-,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEW YORK,2015,12,1,,1,,12,,1,,1,,,-,7,,34,,5,,7,,,-,0,,1,,,-,,-,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MISSISSIPPI,2015,12,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NEW MEXICO,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
OKLAHOMA,2015,12,1,,0,,20,,1,,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
TEXAS,2015,12,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827240467000024, -99.42676785299994)",
GUAM,2015,12,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
SOUTH CAROLINA,2015,12,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
PUERTO RICO,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MICHIGAN,2015,12,,-,0,,2,,,-,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
KENTUCKY,2015,12,,-,0,,6,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
IDAHO,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
MISSOURI,2015,12,,-,2,,29,,1,,3,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.63579147100006, -92.56629944499997)",
WASHINGTON,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
GEORGIA,2015,12,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
VERMONT,2015,12,,-,0,,1,,,-,,-,,-,1,,6,,2,,2,,,-,0,,1,,,-,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
MAINE,2015,12,,-,0,,1,,1,,,-,,-,3,,13,,1,,3,,,-,0,,2,,,-,,-,"MAINE
(45.25422910300006, -68.98502586699993)",
OHIO,2015,12,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
ILLINOIS,2015,12,,-,0,,5,,1,,1,,,-,0,,2,,,-,2,,,-,0,,1,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
NEW YORK CITY,2015,12,,-,0,,3,,2,,,-,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
MINNESOTA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
FLORIDA,2015,12,,-,0,,3,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932042722000062, -81.92895768899996)",
CONNECTICUT,2015,12,,-,0,,0,,,-,,-,,-,0,,12,,1,,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
PENNSYLVANIA,2015,12,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
NEVADA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
DELAWARE,2015,12,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
ARIZONA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
UTAH,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
NORTH CAROLINA,2015,12,1,,0,,23,,10,,,-,,-,0,,6,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
LOUISIANA,2015,12,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ALABAMA,2015,12,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEW HAMPSHIRE,2015,12,,-,0,,2,,1,,,-,,-,2,,12,,1,,1,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
