Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2016","West Nile virus disease§, Neuroinvasive, Cum 2016, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag",Location 1,Location 2
NEW YORK CITY,2016,4,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,4,,-,0,,22,,,-,,-,,-,0,,8,,,-,,-,,
W.N. CENTRAL,2016,4,,-,0,,11,,,-,,-,,-,0,,23,,,-,,-,,
S. ATLANTIC,2016,4,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
DIST. OF COL.,2016,4,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,4,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,,
W.S. CENTRAL,2016,4,,-,1,,34,,,-,,-,,-,0,,18,,,-,,-,,
MOUNTAIN,2016,4,,-,0,,20,,,-,,-,,-,0,,18,,,-,,-,,
PACIFIC,2016,4,,-,0,,53,,,-,,-,,-,0,,24,,,-,,-,,
AMER. SAMOA,2016,4,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,4,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
KENTUCKY,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NEW JERSEY,2016,4,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
SOUTH CAROLINA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
LOUISIANA,2016,4,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
NEW HAMPSHIRE,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
IOWA,2016,4,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IOWA
(42.46942, -93.815856)",
IDAHO,2016,4,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IDAHO
(43.680635, -114.364237)",
COLORADO,2016,4,,-,0,,11,,,-,,-,,-,0,,12,,,-,,-,"COLORADO
(38.841772, -106.132562)",
MAINE,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
GEORGIA,2016,4,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
ILLINOIS,2016,4,,-,0,,12,,,-,,-,,-,0,,6,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
ARIZONA,2016,4,,-,0,,9,,,-,,-,,-,0,,5,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
HAWAII,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
WASHINGTON,2016,4,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
FLORIDA,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
WISCONSIN,2016,4,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
DELAWARE,2016,4,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MISSISSIPPI,2016,4,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
WYOMING,2016,4,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ALABAMA,2016,4,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
RHODE ISLAND,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
OHIO,2016,4,,-,0,,4,,,-,,-,,-,0,,3,,,-,,-,"OHIO
(40.056807, -82.405897)",
PUERTO RICO,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MASSACHUSETTS,2016,4,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
TENNESSEE,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
INDIANA,2016,4,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"INDIANA
(39.76845, -86.156212)",
CALIFORNIA,2016,4,,-,0,,52,,,-,,-,,-,0,,24,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
GUAM,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW YORK,2016,4,,-,0,,1,,,-,,-,,-,0,,4,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
MARYLAND,2016,4,,-,0,,7,,,-,,-,,-,0,,5,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MISSOURI,2016,4,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
NEVADA,2016,4,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
ARKANSAS,2016,4,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MONTANA,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
CONNECTICUT,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
VIRGINIA,2016,4,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MICHIGAN,2016,4,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
WEST VIRGINIA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW MEXICO,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
MINNESOTA,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
KANSAS,2016,4,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,"KANSAS
(38.345528, -98.201847)",
UTAH,2016,4,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"UTAH
(39.359772, -111.584173)",
OREGON,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
NORTH CAROLINA,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NORTH DAKOTA,2016,4,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2016,4,,-,0,,3,,,-,,-,,-,0,,7,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
OKLAHOMA,2016,4,,-,0,,6,,,-,,-,,-,0,,7,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
PENNSYLVANIA,2016,4,,-,0,,3,,,-,,-,,-,0,,4,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
TEXAS,2016,4,,-,0,,22,,,-,,-,,-,0,,12,,,-,,-,"TEXAS
(31.827233, -99.423022)",
VERMONT,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ALASKA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
NEBRASKA,2016,4,,-,0,,3,,,-,,-,,-,0,,8,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
UNITED STATES,2016,5,,-,1,,149,,,-,,-,,-,1,,88,,,-,,-,,
NEW ENGLAND,2016,5,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2016,5,,-,0,,10,,,-,,-,,-,0,,6,,,-,,-,,
NEW YORK CITY,2016,5,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,5,,-,0,,22,,,-,,-,,-,0,,8,,,-,,-,,
W.N. CENTRAL,2016,5,,-,0,,11,,,-,,-,,-,0,,23,,,-,,-,,
S. ATLANTIC,2016,5,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
DIST. OF COL.,2016,5,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,5,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,,
W.S. CENTRAL,2016,5,,-,1,,34,,,-,,-,,-,0,,18,,,-,,-,,
MOUNTAIN,2016,5,,-,0,,20,,,-,,-,,-,0,,18,,,-,,-,,
PACIFIC,2016,5,,-,0,,53,,,-,,-,,-,0,,24,,,-,,-,,
AMER. SAMOA,2016,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GEORGIA,2016,5,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
HAWAII,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
VIRGINIA,2016,5,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEBRASKA,2016,5,,-,0,,3,,,-,,-,,-,0,,8,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
UTAH,2016,5,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"UTAH
(39.359772, -111.584173)",
OHIO,2016,5,,-,0,,4,,,-,,-,,-,0,,3,,,-,,-,"OHIO
(40.056807, -82.405897)",
FLORIDA,2016,5,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
ALABAMA,2016,5,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
MISSISSIPPI,2016,5,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
CONNECTICUT,2016,5,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
ALASKA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
OKLAHOMA,2016,5,,-,0,,6,,,-,,-,,-,0,,7,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
ARIZONA,2016,5,,-,0,,9,,,-,,-,,-,0,,5,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
NORTH CAROLINA,2016,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
INDIANA,2016,5,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"INDIANA
(39.76845, -86.156212)",
TENNESSEE,2016,5,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
PENNSYLVANIA,2016,5,,-,0,,3,,,-,,-,,-,0,,4,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
IDAHO,2016,5,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IDAHO
(43.680635, -114.364237)",
KENTUCKY,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MASSACHUSETTS,2016,5,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
PUERTO RICO,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
GUAM,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
OREGON,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
COLORADO,2016,5,,-,0,,11,,,-,,-,,-,0,,12,,,-,,-,"COLORADO
(38.841772, -106.132562)",
DELAWARE,2016,5,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MAINE,2016,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
NEW MEXICO,2016,5,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
NEW JERSEY,2016,5,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
KANSAS,2016,5,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,"KANSAS
(38.345528, -98.201847)",
MARYLAND,2016,5,,-,0,,7,,,-,,-,,-,0,,5,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MISSOURI,2016,5,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
WISCONSIN,2016,5,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
MONTANA,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
TEXAS,2016,5,,-,0,,22,,,-,,-,,-,0,,13,,,-,,-,"TEXAS
(31.827233, -99.423022)",
NEW YORK,2016,5,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
WEST VIRGINIA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
WYOMING,2016,5,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MINNESOTA,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NEW HAMPSHIRE,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
VERMONT,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2016,5,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
RHODE ISLAND,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
WASHINGTON,2016,5,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
SOUTH CAROLINA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
ILLINOIS,2016,5,,-,0,,12,,,-,,-,,-,0,,6,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
NORTH DAKOTA,2016,5,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
LOUISIANA,2016,5,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
IOWA,2016,5,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IOWA
(42.46942, -93.815856)",
CALIFORNIA,2016,5,,-,0,,52,,,-,,-,,-,0,,24,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
NEVADA,2016,5,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2016,5,,-,0,,3,,,-,,-,,-,0,,7,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARKANSAS,2016,5,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
UNITED STATES,2016,6,,-,1,,148,,,-,,-,,-,1,,91,,,-,,-,,
NEW ENGLAND,2016,6,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2016,6,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
NEW YORK CITY,2016,6,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,6,,-,0,,22,,,-,,-,,-,0,,8,,,-,,-,,
W.N. CENTRAL,2016,6,,-,0,,11,,,-,,-,,-,0,,23,,,-,,-,,
S. ATLANTIC,2016,6,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
DIST. OF COL.,2016,6,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,6,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,,
W.S. CENTRAL,2016,6,,-,1,,34,,,-,,-,,-,0,,18,,,-,,-,,
MOUNTAIN,2016,6,,-,0,,20,,,-,,-,,-,0,,18,,,-,,-,,
PACIFIC,2016,6,,-,0,,53,,,-,,-,,-,0,,24,,,-,,-,,
AMER. SAMOA,2016,6,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,6,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
PUERTO RICO,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
OREGON,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
MARYLAND,2016,6,,-,0,,7,,,-,,-,,-,0,,5,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
UTAH,2016,6,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"UTAH
(39.359772, -111.584173)",
ARIZONA,2016,6,,-,0,,9,,,-,,-,,-,0,,5,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
ALASKA,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
VIRGINIA,2016,6,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MONTANA,2016,6,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
SOUTH DAKOTA,2016,6,,-,0,,3,,,-,,-,,-,0,,7,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
COLORADO,2016,6,,-,0,,11,,,-,,-,,-,0,,12,,,-,,-,"COLORADO
(38.841772, -106.132562)",
INDIANA,2016,6,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"INDIANA
(39.76845, -86.156212)",
RHODE ISLAND,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
KANSAS,2016,6,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,"KANSAS
(38.345528, -98.201847)",
IDAHO,2016,6,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IDAHO
(43.680635, -114.364237)",
GEORGIA,2016,6,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
GUAM,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MICHIGAN,2016,6,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
OKLAHOMA,2016,6,,-,0,,6,,,-,,-,,-,0,,7,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
MISSOURI,2016,6,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
NEBRASKA,2016,6,,-,0,,3,,,-,,-,,-,0,,8,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
MISSISSIPPI,2016,6,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
NEW JERSEY,2016,6,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
NORTH CAROLINA,2016,6,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2016,6,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IOWA
(42.46942, -93.815856)",
FLORIDA,2016,6,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
TENNESSEE,2016,6,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
ARKANSAS,2016,6,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
TEXAS,2016,6,,-,0,,22,,,-,,-,,-,0,,13,,,-,,-,"TEXAS
(31.827233, -99.423022)",
VERMONT,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MASSACHUSETTS,2016,6,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH DAKOTA,2016,6,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
PENNSYLVANIA,2016,6,,-,0,,3,,,-,,-,,-,0,,4,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,6,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
WYOMING,2016,6,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"WYOMING
(43.23558, -108.110518)",
NEVADA,2016,6,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NEW MEXICO,2016,6,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
SOUTH CAROLINA,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW HAMPSHIRE,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WISCONSIN,2016,6,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
LOUISIANA,2016,6,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
KENTUCKY,2016,6,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
WASHINGTON,2016,6,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
OHIO,2016,6,,-,0,,4,,,-,,-,,-,0,,3,,,-,,-,"OHIO
(40.056807, -82.405897)",
MAINE,2016,6,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
CALIFORNIA,2016,6,,-,0,,52,,,-,,-,,-,0,,24,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
ALABAMA,2016,6,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
WEST VIRGINIA,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
DELAWARE,2016,6,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MINNESOTA,2016,6,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
ILLINOIS,2016,6,,-,0,,12,,,-,,-,,-,0,,6,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
HAWAII,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
NEW YORK,2016,6,,-,0,,1,,,-,,-,,-,0,,4,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
UNITED STATES,2016,7,,-,1,,149,,,-,,-,,-,1,,91,,,-,,-,,
NEW ENGLAND,2016,7,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2016,7,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
NEW YORK CITY,2016,7,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,7,,-,0,,23,,,-,,-,,-,0,,8,,,-,,-,,
W.N. CENTRAL,2016,7,,-,0,,11,,,-,,-,,-,0,,23,,,-,,-,,
S. ATLANTIC,2016,7,,-,0,,10,,,-,,-,,-,0,,8,,,-,,-,,
DIST. OF COL.,2016,7,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,7,,-,0,,5,,,-,,-,,-,0,,3,,,-,,-,,
W.S. CENTRAL,2016,7,,-,1,,34,,,-,,-,,-,0,,18,,,-,,-,,
MOUNTAIN,2016,7,,-,0,,20,,,-,,-,,-,0,,18,,,-,,-,,
PACIFIC,2016,7,,-,0,,53,,,-,,-,,-,0,,24,,,-,,-,,
AMER. SAMOA,2016,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,7,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
IOWA,2016,7,,-,0,,1,,,-,,-,,-,0,,3,,,-,,-,"IOWA
(42.46942, -93.815856)",
MARYLAND,2016,7,,-,0,,7,,,-,,-,,-,0,,5,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
SOUTH CAROLINA,2016,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
