Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Neuroinvasive, Cum 2014","West Nile virus disease§, Neuroinvasive, Cum 2014, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2014","West Nile virus disease§, Nonneuroinvasiveś, Cum 2014, flag",Location 1,Location 2
DELAWARE,2015,26,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
IOWA,2015,26,,-,0,,3,,,-,,-,,-,0,,2,,,-,3,,"IOWA
(42.469401411000035, -93.81648725599996)",
NEW HAMPSHIRE,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
UTAH,2015,26,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
MASSACHUSETTS,2015,26,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEBRASKA,2015,26,,-,0,,10,,,-,,-,,-,0,,19,,,-,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
PENNSYLVANIA,2015,26,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
SOUTH CAROLINA,2015,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
VIRGINIA,2015,26,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
CALIFORNIA,2015,26,,-,0,,56,,,-,9,,,-,0,,26,,,-,6,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
OHIO,2015,26,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
MISSOURI,2015,26,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"MISSOURI
(38.63579147100006, -92.56629944499997)",
GEORGIA,2015,26,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
OREGON,2015,26,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
FLORIDA,2015,26,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"FLORIDA
(28.932042722000062, -81.92895768899996)",
PUERTO RICO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MONTANA,2015,26,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
ILLINOIS,2015,26,,-,0,,10,,,-,,-,,-,0,,3,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
KENTUCKY,2015,26,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
TEXAS,2015,26,,-,0,,30,,1,,4,,,-,0,,21,,2,,3,,"TEXAS
(31.827240467000024, -99.42676785299994)",
TENNESSEE,2015,26,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
RHODE ISLAND,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
OKLAHOMA,2015,26,,-,0,,2,,,-,1,,,-,0,,3,,2,,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MINNESOTA,2015,26,,-,0,,2,,,-,,-,,-,0,,3,,,-,2,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NORTH CAROLINA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
ALABAMA,2015,26,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
WEST VIRGINIA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
ARKANSAS,2015,26,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
VERMONT,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
GUAM,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
WISCONSIN,2015,26,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MISSISSIPPI,2015,26,,-,0,,5,,,-,,-,,-,0,,2,,,-,1,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NORTH DAKOTA,2015,26,,-,0,,3,,,-,,-,,-,0,,3,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
IDAHO,2015,26,,-,0,,1,,,-,,-,,-,0,,4,,,-,,-,"IDAHO
(43.68263174800006, -114.36372693399994)",
NEVADA,2015,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
UNITED STATES,2015,27,,-,1,,135,,6,,38,,,-,1,,106,,11,,37,,,
NEW ENGLAND,2015,27,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,27,,-,0,,8,,,-,,-,,-,0,,5,,,-,1,,,
E.N. CENTRAL,2015,27,,-,0,,11,,,-,,-,,-,0,,3,,,-,,-,,
W.N. CENTRAL,2015,27,,-,0,,16,,,-,2,,,-,0,,32,,4,,17,,,
S. ATLANTIC,2015,27,,-,0,,6,,,-,1,,,-,0,,3,,1,,1,,,
DIST. OF COL.,2015,27,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,27,,-,0,,5,,,-,1,,,-,0,,3,,,-,2,,,
W.S. CENTRAL,2015,27,,-,0,,38,,2,,9,,,-,0,,32,,4,,4,,,
MOUNTAIN,2015,27,,-,0,,22,,4,,9,,,-,0,,23,,1,,3,,,
PACIFIC,2015,27,,-,0,,56,,,-,16,,,-,0,,27,,1,,9,,,
C.N.M.I.,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
DELAWARE,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW YORK,2015,27,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MARYLAND,2015,27,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MAINE,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.25422910300006, -68.98502586699993)",
NEW MEXICO,2015,27,,-,0,,5,,1,,,-,,-,0,,4,,,-,,-,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
UTAH,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
NEW HAMPSHIRE,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
NEW YORK CITY,2015,27,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
TEXAS,2015,27,,-,0,,30,,1,,7,,,-,0,,21,,2,,3,,"TEXAS
(31.827240467000024, -99.42676785299994)",
KENTUCKY,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
INDIANA,2015,27,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
OREGON,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
ALASKA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.84508688700004, -147.72202846799996)",
VIRGINIA,2015,27,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MISSOURI,2015,27,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"MISSOURI
(38.63579147100006, -92.56629944499997)",
SOUTH DAKOTA,2015,27,,-,0,,3,,,-,,-,,-,0,,11,,1,,9,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
MICHIGAN,2015,27,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
FLORIDA,2015,27,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"FLORIDA
(28.932571766000024, -81.92832639299996)",
ALABAMA,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
OHIO,2015,27,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
ARKANSAS,2015,27,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
WASHINGTON,2015,27,,-,0,,1,,,-,2,,,-,0,,2,,1,,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEVADA,2015,27,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
ARIZONA,2015,27,,-,0,,8,,1,,9,,,-,0,,5,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
CALIFORNIA,2015,27,,-,0,,56,,,-,14,,,-,0,,26,,,-,9,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
KANSAS,2015,27,,-,0,,4,,,-,,-,,-,0,,8,,2,,,-,"KANSAS
(38.347742794000055, -98.20077822999997)",
COLORADO,2015,27,,-,0,,11,,1,,,-,,-,0,,17,,,-,3,,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW JERSEY,2015,27,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
IDAHO,2015,27,,-,0,,1,,,-,,-,,-,0,,4,,,-,,-,"IDAHO
(43.68263174800006, -114.36372693399994)",
RHODE ISLAND,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MASSACHUSETTS,2015,27,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
WYOMING,2015,27,,-,0,,0,,,-,,-,,-,0,,2,,1,,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
GEORGIA,2015,27,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
OKLAHOMA,2015,27,,-,0,,2,,1,,1,,,-,0,,3,,2,,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
CONNECTICUT,2015,27,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
VERMONT,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
PENNSYLVANIA,2015,27,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
MINNESOTA,2015,27,,-,0,,2,,,-,,-,,-,0,,3,,,-,2,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
LOUISIANA,2015,27,,-,0,,8,,,-,,-,,-,0,,11,,,-,1,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
IOWA,2015,27,,-,0,,3,,,-,,-,,-,0,,2,,,-,4,,"IOWA
(42.469401411000035, -93.81648725599996)",
NORTH CAROLINA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
PUERTO RICO,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
NORTH DAKOTA,2015,27,,-,0,,3,,,-,1,,,-,0,,3,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
HAWAII,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
WEST VIRGINIA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
WISCONSIN,2015,27,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MONTANA,2015,27,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
NEBRASKA,2015,27,,-,0,,10,,,-,,-,,-,0,,19,,1,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
TENNESSEE,2015,27,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MISSISSIPPI,2015,27,,-,0,,5,,,-,,-,,-,0,,2,,,-,2,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
SOUTH CAROLINA,2015,27,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
ILLINOIS,2015,27,,-,0,,10,,,-,,-,,-,0,,3,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
GUAM,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999164000025, 144.7314964090001)",
UNITED STATES,2015,28,,-,1,,135,,9,,58,,,-,1,,106,,14,,60,,,
NEW ENGLAND,2015,28,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,28,,-,0,,8,,,-,,-,,-,0,,5,,,-,1,,,
E.N. CENTRAL,2015,28,,-,0,,11,,,-,,-,,-,0,,3,,,-,,-,,
W.N. CENTRAL,2015,28,,-,0,,16,,,-,3,,,-,0,,32,,5,,24,,,
S. ATLANTIC,2015,28,,-,0,,6,,,-,2,,,-,0,,3,,1,,2,,,
DIST. OF COL.,2015,28,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,28,,-,0,,5,,,-,1,,,-,0,,3,,1,,2,,,
W.S. CENTRAL,2015,28,,-,0,,38,,5,,19,,,-,0,,32,,5,,12,,,
MOUNTAIN,2015,28,,-,0,,22,,4,,12,,,-,0,,23,,1,,5,,,
PACIFIC,2015,28,,-,0,,56,,,-,21,,,-,0,,27,,1,,14,,,
AMER. SAMOA,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
VIRGINIA,2015,28,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ALASKA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.84508688700004, -147.72202846799996)",
NEW YORK CITY,2015,28,,-,0,,4,,,-,,-,,-,0,,2,,,-,,-,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
IDAHO,2015,28,,-,0,,1,,,-,,-,,-,0,,4,,,-,,-,"IDAHO
(43.68263174800006, -114.36372693399994)",
GEORGIA,2015,28,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NEVADA,2015,28,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
WEST VIRGINIA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
DELAWARE,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
WASHINGTON,2015,28,,-,0,,1,,,-,2,,,-,0,,2,,1,,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEW YORK,2015,28,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
PUERTO RICO,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
OKLAHOMA,2015,28,,-,0,,2,,2,,1,,,-,0,,3,,3,,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NORTH CAROLINA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
FLORIDA,2015,28,,-,0,,2,,,-,,-,,-,0,,2,,,-,1,,"FLORIDA
(28.932571766000024, -81.92832639299996)",
NEW HAMPSHIRE,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
INDIANA,2015,28,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
CALIFORNIA,2015,28,,-,0,,56,,,-,19,,,-,0,,26,,,-,14,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
GUAM,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480999164000025, 144.7314964090001)",
WISCONSIN,2015,28,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
COLORADO,2015,28,,-,0,,11,,1,,,-,,-,0,,17,,,-,5,,"COLORADO
(38.84384342200008, -106.13360911499996)",
KENTUCKY,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
SOUTH CAROLINA,2015,28,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
MARYLAND,2015,28,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
TEXAS,2015,28,,-,0,,30,,1,,14,,,-,0,,21,,2,,9,,"TEXAS
(31.827240467000024, -99.42676785299994)",
MISSISSIPPI,2015,28,,-,0,,5,,,-,,-,,-,0,,2,,1,,2,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
ALABAMA,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
UTAH,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
NORTH DAKOTA,2015,28,,-,0,,3,,,-,1,,,-,0,,3,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
IOWA,2015,28,,-,0,,3,,,-,,-,,-,0,,2,,,-,5,,"IOWA
(42.469401411000035, -93.81648725599996)",
OHIO,2015,28,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
CONNECTICUT,2015,28,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
TENNESSEE,2015,28,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
RHODE ISLAND,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MINNESOTA,2015,28,,-,0,,2,,,-,,-,,-,0,,3,,,-,4,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NEW MEXICO,2015,28,,-,0,,5,,1,,,-,,-,0,,4,,,-,,-,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
MISSOURI,2015,28,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,"MISSOURI
(38.63579147100006, -92.56629944499997)",
LOUISIANA,2015,28,,-,0,,8,,2,,2,,,-,0,,11,,,-,3,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
PENNSYLVANIA,2015,28,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
MAINE,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.25422910300006, -68.98502586699993)",
VERMONT,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
ARIZONA,2015,28,,-,0,,8,,1,,12,,,-,0,,5,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NEBRASKA,2015,28,,-,0,,10,,,-,1,,,-,0,,19,,1,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MICHIGAN,2015,28,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
NEW JERSEY,2015,28,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
OREGON,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
HAWAII,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
SOUTH DAKOTA,2015,28,,-,0,,3,,,-,,-,,-,0,,11,,2,,13,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
WYOMING,2015,28,,-,0,,0,,,-,,-,,-,0,,2,,1,,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
MONTANA,2015,28,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
MASSACHUSETTS,2015,28,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ARKANSAS,2015,28,,-,0,,1,,,-,2,,,-,0,,1,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
ILLINOIS,2015,28,,-,0,,10,,,-,,-,,-,0,,3,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
KANSAS,2015,28,,-,0,,4,,,-,,-,,-,0,,8,,2,,,-,"KANSAS
(38.347742794000055, -98.20077822999997)",
UNITED STATES,2015,29,,-,1,,135,,9,,100,,,-,1,,106,,14,,93,,,
NEW ENGLAND,2015,29,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,29,,-,0,,8,,,-,1,,,-,0,,5,,,-,1,,,
E.N. CENTRAL,2015,29,,-,0,,11,,,-,3,,,-,0,,3,,,-,,-,,
W.N. CENTRAL,2015,29,,-,0,,16,,,-,5,,,-,0,,32,,5,,36,,,
S. ATLANTIC,2015,29,,-,0,,6,,,-,4,,,-,0,,3,,1,,2,,,
DIST. OF COL.,2015,29,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,"DIST. OF COL.
",
E.S. CENTRAL,2015,29,,-,0,,5,,,-,1,,,-,0,,3,,1,,3,,,
W.S. CENTRAL,2015,29,,-,0,,38,,5,,36,,,-,0,,32,,5,,18,,,
MOUNTAIN,2015,29,,-,0,,22,,4,,18,,,-,0,,23,,1,,7,,,
PACIFIC,2015,29,,-,0,,56,,,-,32,,,-,0,,27,,1,,26,,,
AMER. SAMOA,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2015,29,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
ALASKA,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
NEW YORK,2015,29,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
CALIFORNIA,2015,29,,-,0,,56,,,-,30,,,-,0,,26,,,-,26,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
ARKANSAS,2015,29,,-,0,,1,,,-,2,,,-,0,,1,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
MISSISSIPPI,2015,29,,-,0,,5,,,-,,-,,-,0,,2,,1,,3,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
LOUISIANA,2015,29,,-,0,,8,,2,,9,,,-,0,,11,,,-,6,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NEW JERSEY,2015,29,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
INDIANA,2015,29,,-,0,,3,,,-,3,,,-,0,,1,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
MAINE,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.25422910300006, -68.98502586699993)",
DELAWARE,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
GUAM,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
COLORADO,2015,29,,-,0,,11,,1,,1,,,-,0,,17,,,-,6,,"COLORADO
(38.84384342200008, -106.13360911499996)",
NORTH CAROLINA,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
UTAH,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
VIRGINIA,2015,29,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
