Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2016","Chlamydia trachomatis infection, Cum 2016, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2016","Coccidioidomycosis, Cum 2016, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag",Location 1,Location 2
NEW YORK CITY,2016,4,,-,1225,,1403,,3345,,4800,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,4,1646,,4211,,4710,,11980,,17528,,,-,0,,3,,,-,1,,,
W.N. CENTRAL,2016,4,70,,1682,,1937,,2649,,7482,,,-,2,,8,,,-,6,,,
S. ATLANTIC,2016,4,3064,,6152,,7631,,13294,,25131,,,-,0,,1,,,-,,-,,
DIST. OF COL.,2016,4,11,,133,,403,,265,,418,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,4,341,,1475,,2600,,1732,,5783,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,4,3636,,3730,,6545,,14715,,14957,,,-,0,,2,,,-,,-,,
MOUNTAIN,2016,4,666,,1888,,2509,,3676,,7282,,160,,149,,284,,588,,392,,,
PACIFIC,2016,4,2297,,4717,,5215,,14792,,19766,,2,,58,,102,,58,,259,,,
DELAWARE,2016,4,118,,121,,261,,364,,500,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
AMER. SAMOA,2016,4,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,4,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,4,,-,14,,26,,,-,59,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
TENNESSEE,2016,4,249,,560,,794,,759,,2611,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
NEW JERSEY,2016,4,218,,640,,744,,2122,,2438,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
RHODE ISLAND,2016,4,49,,88,,225,,91,,474,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
HAWAII,2016,4,,-,136,,178,,,-,592,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
ILLINOIS,2016,4,43,,1238,,1409,,1779,,5320,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
SOUTH CAROLINA,2016,4,655,,542,,758,,2279,,2030,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
CONNECTICUT,2016,4,2,,250,,460,,342,,766,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
CALIFORNIA,2016,4,1788,,3597,,4075,,11713,,15216,,2,,58,,102,,58,,258,,"CALIFORNIA
(37.640735, -121.002435)",
NEVADA,2016,4,71,,180,,244,,403,,773,,,-,2,,7,,3,,6,,"NEVADA
(39.491833, -117.070159)",
OHIO,2016,4,386,,1077,,1231,,3453,,4456,,,-,0,,2,,,-,1,,"OHIO
(40.056807, -82.405897)",
MICHIGAN,2016,4,560,,899,,1144,,2875,,3554,,,-,0,,2,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
ARIZONA,2016,4,,-,621,,806,,,-,2147,,160,,145,,283,,584,,377,,"ARIZONA
(34.869712, -111.760902)",
ARKANSAS,2016,4,159,,338,,686,,656,,28,,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
INDIANA,2016,4,350,,551,,1223,,2167,,2189,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
GEORGIA,2016,4,428,,1151,,1337,,2050,,4386,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
MONTANA,2016,4,66,,80,,112,,325,,336,,,-,0,,1,,1,,2,,"MONTANA
(47.062617, -109.430168)",
NEBRASKA,2016,4,,-,139,,236,,225,,781,,,-,0,,1,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
NEW HAMPSHIRE,2016,4,,-,32,,338,,,-,117,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2016,4,12,,64,,103,,90,,339,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
IOWA,2016,4,58,,235,,275,,747,,958,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
NORTH DAKOTA,2016,4,,-,59,,77,,108,,256,,,-,0,,2,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
TEXAS,2016,4,2702,,2669,,4582,,10672,,12238,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
GUAM,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MARYLAND,2016,4,,-,506,,834,,,-,1025,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
OREGON,2016,4,,-,318,,434,,995,,1282,,,-,0,,1,,,-,1,,"OREGON
(44.567912, -120.156945)",
COLORADO,2016,4,394,,447,,1015,,1504,,1698,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
NORTH CAROLINA,2016,4,5,,1081,,2540,,1238,,7955,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
ALASKA,2016,4,17,,82,,123,,217,,457,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
MISSOURI,2016,4,,-,557,,693,,1019,,2318,,,-,0,,1,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
OKLAHOMA,2016,4,61,,279,,350,,631,,1245,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
PUERTO RICO,2016,4,,-,87,,299,,90,,213,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
MASSACHUSETTS,2016,4,,-,471,,547,,359,,1803,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MINNESOTA,2016,4,,-,405,,517,,,-,1851,,,-,1,,8,,,-,6,,"MINNESOTA
(44.943719, -93.094281)",
UTAH,2016,4,40,,159,,194,,470,,774,,,-,1,,4,,,-,2,,"UTAH
(39.359772, -111.584173)",
VIRGINIA,2016,4,845,,689,,1057,,2397,,2683,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
NEW MEXICO,2016,4,86,,237,,376,,560,,988,,,-,0,,2,,,-,4,,"NEW MEXICO
(34.520396, -106.244402)",
KENTUCKY,2016,4,92,,291,,665,,295,,697,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2016,4,,-,62,,120,,,-,245,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
GUAM,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
VERMONT,2016,4,21,,29,,55,,105,,123,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
KANSAS,2016,4,,-,218,,295,,460,,979,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MAINE,2016,4,,-,75,,122,,,-,320,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
FLORIDA,2016,4,1002,,1765,,2205,,4701,,5889,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
WASHINGTON,2016,4,492,,558,,938,,1867,,2219,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
LOUISIANA,2016,4,714,,517,,3351,,2756,,1446,,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
ALABAMA,2016,4,,-,438,,1191,,678,,2141,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2016,4,307,,461,,553,,1706,,2009,,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
IDAHO,2016,4,,-,108,,154,,316,,402,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW YORK,2016,4,833,,794,,1364,,2487,,2552,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
WYOMING,2016,4,9,,36,,71,,98,,164,,,-,0,,3,,,-,1,,"WYOMING
(43.23558, -108.110518)",
PENNSYLVANIA,2016,4,772,,1040,,1467,,4267,,4000,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2016,4,,-,146,,651,,,-,334,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
UNITED STATES,2016,5,12431,,28873,,31026,,101924,,145524,,177,,209,,361,,848,,821,,,
NEW ENGLAND,2016,5,163,,936,,1429,,1466,,4422,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,5,2789,,3696,,4226,,17638,,17651,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,5,705,,1228,,1403,,5881,,6066,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,5,1676,,4231,,4789,,16205,,21849,,1,,1,,3,,2,,1,,,
W.N. CENTRAL,2016,5,141,,1670,,1937,,3971,,9312,,,-,2,,8,,1,,8,,,
S. ATLANTIC,2016,5,3643,,6119,,7256,,19710,,31533,,1,,0,,1,,2,,,-,,
DIST. OF COL.,2016,5,175,,133,,403,,449,,481,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,5,356,,1451,,2600,,3236,,7611,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,5,826,,3730,,6547,,15926,,18688,,,-,0,,2,,,-,,-,,
MOUNTAIN,2016,5,679,,1875,,2507,,4802,,9534,,174,,149,,283,,738,,493,,,
PACIFIC,2016,5,2158,,4688,,5217,,18970,,24924,,1,,60,,106,,105,,319,,,
AMER. SAMOA,2016,5,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,5,,-,14,,26,,,-,76,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MASSACHUSETTS,2016,5,,-,472,,547,,359,,2196,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
CONNECTICUT,2016,5,22,,251,,472,,766,,1021,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
MARYLAND,2016,5,,-,506,,834,,,-,1416,,1,,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
NORTH DAKOTA,2016,5,5,,59,,77,,211,,322,,,-,0,,2,,,-,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
LOUISIANA,2016,5,605,,530,,3351,,3361,,1734,,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
NEW HAMPSHIRE,2016,5,,-,32,,338,,,-,122,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MISSISSIPPI,2016,5,,-,146,,651,,,-,545,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
OREGON,2016,5,,-,317,,435,,995,,1636,,,-,0,,1,,,-,1,,"OREGON
(44.567912, -120.156945)",
INDIANA,2016,5,414,,551,,1223,,2881,,2740,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
COLORADO,2016,5,408,,444,,1015,,1929,,2227,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
WISCONSIN,2016,5,349,,461,,554,,2320,,2451,,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
VERMONT,2016,5,1,,29,,55,,110,,167,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
MISSOURI,2016,5,,-,553,,693,,1019,,2933,,,-,0,,1,,,-,1,,"MISSOURI
(38.636168, -92.566292)",
VIRGINIA,2016,5,1359,,689,,1057,,3754,,3315,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
RHODE ISLAND,2016,5,140,,84,,225,,231,,516,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MICHIGAN,2016,5,381,,899,,1144,,3671,,4470,,,-,0,,2,,1,,,-,"MICHIGAN
(44.66399, -84.711206)",
WYOMING,2016,5,12,,36,,71,,136,,204,,,-,0,,3,,,-,1,,"WYOMING
(43.23558, -108.110518)",
WASHINGTON,2016,5,502,,556,,938,,2369,,2854,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
HAWAII,2016,5,,-,136,,178,,285,,713,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MONTANA,2016,5,75,,80,,112,,427,,428,,,-,0,,1,,1,,2,,"MONTANA
(47.062617, -109.430168)",
TENNESSEE,2016,5,273,,561,,794,,2180,,3244,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
GUAM,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
OHIO,2016,5,484,,1095,,1229,,4715,,5585,,1,,0,,2,,1,,1,,"OHIO
(40.056807, -82.405897)",
ALABAMA,2016,5,,-,435,,1191,,678,,2735,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
KANSAS,2016,5,37,,218,,295,,919,,1220,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
FLORIDA,2016,5,987,,1756,,2215,,6638,,7640,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
IOWA,2016,5,58,,235,,275,,969,,1210,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
NEW YORK,2016,5,818,,793,,1433,,3304,,3353,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
ILLINOIS,2016,5,48,,1241,,1365,,2618,,6603,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
PUERTO RICO,2016,5,,-,87,,299,,126,,253,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
NORTH CAROLINA,2016,5,2,,1088,,1925,,2102,,8946,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
GEORGIA,2016,5,390,,1130,,1242,,3302,,6239,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
IDAHO,2016,5,,-,108,,154,,316,,525,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
DELAWARE,2016,5,99,,119,,261,,463,,660,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
TEXAS,2016,5,,-,2669,,4582,,10672,,15266,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
UTAH,2016,5,76,,160,,194,,719,,954,,,-,1,,4,,,-,2,,"UTAH
(39.359772, -111.584173)",
KENTUCKY,2016,5,83,,291,,665,,378,,1087,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NEVADA,2016,5,3,,179,,244,,424,,998,,,-,2,,7,,4,,6,,"NEVADA
(39.491833, -117.070159)",
ARIZONA,2016,5,,-,619,,841,,,-,2833,,174,,145,,282,,733,,476,,"ARIZONA
(34.869712, -111.760902)",
ALASKA,2016,5,32,,82,,123,,304,,549,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
MINNESOTA,2016,5,3,,404,,455,,265,,2290,,,-,1,,8,,1,,6,,"MINNESOTA
(44.943719, -93.094281)",
MAINE,2016,5,,-,75,,122,,,-,400,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
CALIFORNIA,2016,5,1624,,3607,,4078,,15017,,19172,,1,,60,,106,,105,,318,,"CALIFORNIA
(37.640735, -121.002435)",
NEBRASKA,2016,5,38,,138,,236,,500,,920,,,-,0,,1,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
OKLAHOMA,2016,5,58,,276,,350,,889,,1569,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
SOUTH DAKOTA,2016,5,,-,64,,93,,88,,417,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
SOUTH CAROLINA,2016,5,631,,542,,758,,2899,,2501,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW JERSEY,2016,5,239,,640,,744,,2830,,3071,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
PENNSYLVANIA,2016,5,1027,,1045,,1467,,5623,,5161,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
ARKANSAS,2016,5,163,,340,,685,,1004,,119,,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
NEW MEXICO,2016,5,105,,232,,377,,851,,1365,,,-,0,,2,,,-,6,,"NEW MEXICO
(34.520396, -106.244402)",
WEST VIRGINIA,2016,5,,-,66,,160,,103,,335,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
UNITED STATES,2016,6,14148,,28904,,31047,,130070,,175120,,136,,209,,365,,1028,,978,,,
NEW ENGLAND,2016,6,188,,936,,1429,,1929,,5198,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,6,2534,,3709,,4244,,21570,,21274,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,6,674,,1230,,1403,,7208,,7222,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,6,1226,,4227,,4794,,19629,,26184,,,-,1,,3,,3,,2,,,
W.N. CENTRAL,2016,6,405,,1670,,1933,,6764,,10927,,,-,2,,8,,3,,11,,,
S. ATLANTIC,2016,6,3180,,6160,,7262,,24661,,38420,,,-,0,,1,,2,,,-,,
DIST. OF COL.,2016,6,147,,136,,403,,606,,571,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,6,273,,1424,,2600,,3508,,9218,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,6,3182,,3789,,6544,,22655,,22719,,,-,0,,2,,,-,,-,,
MOUNTAIN,2016,6,922,,1864,,2507,,6349,,11500,,135,,150,,283,,884,,583,,,
PACIFIC,2016,6,2238,,4682,,5229,,23005,,29680,,1,,59,,108,,136,,382,,,
AMER. SAMOA,2016,6,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,6,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,6,,-,14,,26,,,-,95,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2016,6,68,,251,,476,,1108,,1243,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
HAWAII,2016,6,,-,136,,178,,285,,875,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
VERMONT,2016,6,,-,28,,55,,110,,207,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
LOUISIANA,2016,6,493,,549,,3348,,3854,,2372,,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
MINNESOTA,2016,6,20,,406,,487,,506,,2639,,,-,1,,8,,3,,8,,"MINNESOTA
(44.943719, -93.094281)",
VIRGINIA,2016,6,1063,,694,,1358,,4816,,4243,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
NORTH CAROLINA,2016,6,1,,1099,,1958,,2349,,10583,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
KANSAS,2016,6,23,,218,,295,,1103,,1429,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
GEORGIA,2016,6,352,,1133,,1278,,4297,,7491,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
TENNESSEE,2016,6,175,,560,,794,,2355,,3888,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
NEBRASKA,2016,6,166,,138,,236,,716,,1055,,,-,0,,1,,,-,1,,"NEBRASKA
(41.640503, -99.367122)",
MISSOURI,2016,6,149,,563,,693,,2936,,3498,,,-,0,,0,,,-,1,,"MISSOURI
(38.636168, -92.566292)",
NEW JERSEY,2016,6,250,,640,,744,,3525,,3758,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
ARIZONA,2016,6,,-,618,,853,,,-,3424,,135,,146,,282,,877,,566,,"ARIZONA
(34.869712, -111.760902)",
SOUTH CAROLINA,2016,6,602,,546,,758,,3500,,3178,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW HAMPSHIRE,2016,6,,-,32,,338,,,-,125,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
UTAH,2016,6,72,,160,,194,,896,,1127,,,-,1,,4,,,-,2,,"UTAH
(39.359772, -111.584173)",
MARYLAND,2016,6,,-,506,,834,,,-,1755,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
COLORADO,2016,6,504,,440,,1015,,2445,,2684,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
IDAHO,2016,6,126,,110,,154,,720,,623,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
ALASKA,2016,6,23,,82,,123,,383,,660,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
RHODE ISLAND,2016,6,120,,88,,226,,352,,620,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IOWA,2016,6,47,,235,,275,,1208,,1425,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
ARKANSAS,2016,6,,-,340,,685,,1004,,153,,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MISSISSIPPI,2016,6,,-,137,,651,,,-,744,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
OKLAHOMA,2016,6,66,,275,,350,,1160,,1895,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
MAINE,2016,6,,-,74,,122,,,-,444,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
PUERTO RICO,2016,6,,-,89,,299,,283,,346,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
CALIFORNIA,2016,6,1417,,3605,,4090,,18088,,22711,,1,,59,,108,,136,,381,,"CALIFORNIA
(37.640735, -121.002435)",
WEST VIRGINIA,2016,6,,-,63,,160,,103,,403,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
ALABAMA,2016,6,,-,430,,1191,,678,,3183,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
NORTH DAKOTA,2016,6,,-,58,,77,,211,,383,,,-,0,,2,,,-,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
WYOMING,2016,6,10,,36,,72,,179,,238,,,-,0,,3,,,-,1,,"WYOMING
(43.23558, -108.110518)",
NEW MEXICO,2016,6,136,,232,,331,,1173,,1681,,,-,0,,2,,,-,6,,"NEW MEXICO
(34.520396, -106.244402)",
PENNSYLVANIA,2016,6,793,,1062,,1485,,6722,,6244,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
KENTUCKY,2016,6,98,,290,,665,,475,,1403,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
DELAWARE,2016,6,113,,119,,261,,575,,820,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
OHIO,2016,6,76,,1088,,1285,,5356,,6620,,,-,0,,2,,1,,1,,"OHIO
(40.056807, -82.405897)",
WASHINGTON,2016,6,475,,552,,938,,2844,,3445,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
INDIANA,2016,6,372,,557,,1223,,3470,,3269,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
NEW YORK,2016,6,817,,793,,1440,,4115,,4050,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
FLORIDA,2016,6,902,,1769,,2226,,8415,,9376,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
SOUTH DAKOTA,2016,6,,-,64,,93,,84,,498,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
MASSACHUSETTS,2016,6,,-,472,,547,,359,,2559,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
WISCONSIN,2016,6,284,,466,,553,,2807,,3002,,,-,0,,2,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
TEXAS,2016,6,2623,,2669,,4582,,16637,,18299,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
OREGON,2016,6,323,,317,,435,,1405,,1989,,,-,0,,1,,,-,1,,"OREGON
(44.567912, -120.156945)",
NEVADA,2016,6,,-,175,,244,,424,,1204,,,-,2,,7,,5,,6,,"NEVADA
(39.491833, -117.070159)",
GUAM,2016,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MICHIGAN,2016,6,453,,899,,1144,,4580,,5369,,,-,0,,2,,2,,1,,"MICHIGAN
(44.66399, -84.711206)",
MONTANA,2016,6,74,,81,,114,,512,,519,,,-,0,,1,,2,,2,,"MONTANA
(47.062617, -109.430168)",
ILLINOIS,2016,6,41,,1242,,1365,,3416,,7924,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
UNITED STATES,2016,7,10756,,28868,,31054,,159970,,202062,,113,,210,,365,,1163,,1134,,,
NEW ENGLAND,2016,7,234,,975,,1434,,5937,,6088,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,7,2433,,3711,,4244,,25380,,24577,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,7,549,,1231,,1403,,8340,,8198,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,7,1470,,4238,,4808,,24260,,30267,,,-,1,,3,,4,,3,,,
W.N. CENTRAL,2016,7,368,,1670,,1933,,8484,,12625,,2,,1,,8,,5,,12,,,
S. ATLANTIC,2016,7,2628,,6141,,7269,,29870,,44089,,,-,0,,1,,2,,,-,,
DIST. OF COL.,2016,7,78,,139,,403,,686,,621,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,7,302,,1414,,2600,,3810,,10497,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,7,102,,3751,,6545,,23492,,26658,,1,,0,,2,,3,,,-,,
MOUNTAIN,2016,7,961,,1847,,2507,,10969,,13207,,109,,150,,283,,991,,689,,,
PACIFIC,2016,7,2258,,4684,,5230,,27768,,34054,,1,,58,,109,,158,,430,,,
AMER. SAMOA,2016,7,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
